Num,BEARID,Sex,Date,Time,Lat,Lon,r,theta,phi,dt
868,1041,F,20040621,12:00:39,69.1383,-133.5517,0.00884138,2.380189884,1.841682427,4
869,1041,F,20040621,16:00:38,69.1403,-133.5656,0.014043148,-1.427892223,2.4751032,4
870,1041,F,20040621,20:00:38,69.1422,-133.5693,0.004159327,-1.096396444,0.331495779,4
871,1041,F,20040622,0:00:38,69.1404,-133.5564,0.013024976,1.709436064,2.805832508,4
872,1041,F,20040622,4:00:38,69.1396,-133.557,0.001,-2.498091545,2.075657698,4
873,1041,F,20040622,8:01:01,69.136,-133.5577,0.003667424,-2.949544636,5.831732216,4
874,1041,F,20040622,12:00:38,69.1383,-133.563,0.005777543,-1.161359117,1.788185519,4
875,1041,F,20040622,16:01:07,69.1367,-133.551,0.012106197,1.703347859,2.864706976,4
876,1041,F,20040622,20:00:38,69.1384,-133.5625,0.011624973,-1.424033131,3.155804318,4
877,1041,F,20040623,0:00:38,69.1383,-133.5631,0.000608276,-1.735945004,5.971273434,4
878,1041,F,20040623,4:01:01,69.1383,-133.5626,0.0005,1.570796327,3.306741331,4
879,1041,F,20040623,8:00:39,69.1433,-133.5498,0.013741907,1.19839788,5.910786861,4
880,1041,F,20040623,12:00:38,69.1448,-133.5552,0.005604463,-1.299849476,3.784937951,4
881,1041,F,20040623,16:00:38,69.1431,-133.5683,0.013209845,-1.699846123,5.883188661,4
882,1041,F,20040623,20:00:38,69.1422,-133.5693,0.001345362,-2.303611429,5.679420001,4
883,1041,F,20040624,0:01:07,69.1422,-133.5693,0,#DIV/0!,#DIV/0!,4
884,1041,F,20040624,4:01:02,69.1411,-133.5514,0.017933767,1.632171659,#DIV/0!,4
885,1041,F,20040624,8:00:55,69.1431,-133.5493,0.0029,0.809783573,5.460797221,4
886,1041,F,20040624,12:00:38,69.1387,-133.551,0.004716991,-2.772896751,2.700504984,4
887,1041,F,20040624,16:01:07,69.1368,-133.6044,0.053433791,-1.606361848,1.166534903,4
888,1041,F,20040624,20:00:38,69.1368,-133.6074,0.003,-1.570796327,0.035565521,4
889,1041,F,20040625,0:00:37,69.1369,-133.6074,0.0001,0,1.570796327,4
890,1041,F,20040625,4:00:38,69.1384,-133.5737,0.033733366,1.5263153,1.5263153,4
891,1041,F,20040625,8:01:38,69.1416,-133.5506,0.023320592,1.433144244,6.19001425,4
892,1041,F,20040625,12:00:38,69.1386,-133.562,0.01178813,-1.828120042,3.021921022,4
893,1041,F,20040625,16:01:06,69.1509,-133.5746,0.017608237,-0.797445773,1.030674269,4
894,1041,F,20040625,20:00:38,69.1507,-133.5747,0.000223607,-2.677945045,4.402686036,4
895,1041,F,20040626,0:00:38,69.1507,-133.5749,0.0002,-1.570796327,1.107148718,4
896,1041,F,20040626,4:00:38,69.1406,-133.5497,0.027148665,1.951986698,3.522783025,4
897,1041,F,20040626,8:00:37,69.1447,-133.5462,0.005390733,0.706614202,5.037812811,4
898,1041,F,20040626,12:00:37,69.1374,-133.5635,0.018777114,-1.970093766,3.606477339,4
899,1041,F,20040626,16:00:55,69.1408,-133.7015,0.138041878,-1.546163629,0.423930137,4
900,1041,F,20040626,20:00:38,69.1408,-133.7016,0.0001,-1.570796327,6.258552609,4
901,1041,F,20040627,0:00:56,69.1408,-133.7016,0,#DIV/0!,#DIV/0!,4
902,1041,F,20040627,4:00:38,69.1415,-133.7052,0.003667424,-1.37874831,#DIV/0!,4
903,1041,F,20040627,8:00:37,69.1473,-133.7187,0.014693196,-1.165010886,0.213737424,4
904,1041,F,20040627,12:00:37,69.151,-133.801,0.082383129,-1.525869106,5.922327086,4
905,1041,F,20040627,16:00:38,69.1551,-133.8088,0.008811924,-1.086846939,0.439022167,4
906,1041,F,20040627,20:00:38,69.14,-133.868,0.061095417,-1.820538749,5.549493497,4
907,1041,F,20040628,0:00:38,69.1412,-133.87,0.002332381,-1.030376827,0.790161923,4
908,1041,F,20040628,4:00:38,69.1414,-133.8696,0.000447214,1.107148718,2.137525544,4
909,1041,F,20040628,8:00:38,69.1414,-133.8697,0.0001,-1.570796327,3.605240263,4
910,1041,F,20040628,12:00:39,69.1416,-133.8703,0.000632456,-1.249045772,0.321750554,4
911,1041,F,20040628,20:00:37,69.1441,-133.8699,0.002531798,0.158655262,1.407701035,8
912,1041,F,20040629,0:00:55,69.1403,-133.8711,0.003984972,-2.835713782,3.288816263,4
913,1041,F,20040629,4:01:37,69.1883,-133.8164,0.07277424,0.850544405,3.686258187,4
914,1041,F,20040629,8:00:56,69.1935,-133.779,0.037759767,1.432644573,0.582100168,4
915,1041,F,20040629,12:00:38,69.192,-133.7056,0.073415325,1.59122945,0.158584877,4
916,1041,F,20040629,16:00:38,69.186,-133.6175,0.088304077,1.638795751,0.047566301,4
917,1041,F,20040629,20:01:07,69.1834,-133.6136,0.004687217,2.15879893,0.520003179,4
918,1041,F,20040630,0:01:40,69.1833,-133.6137,0.000141421,-2.35619449,1.768191887,4
919,1041,F,20040630,4:00:38,69.1776,-133.5884,0.025934147,1.79239291,4.1485874,4
920,1041,F,20040630,8:00:38,69.1433,-133.5498,0.05163768,2.297277844,0.504884934,4
921,1041,F,20040630,12:00:38,69.1413,-133.5509,0.002282542,-2.638749443,1.34715802,4
922,1041,F,20040630,16:00:38,69.1367,-133.5682,0.017901117,-1.830679035,0.808070407,4
923,1041,F,20040630,20:00:37,69.1386,-133.5945,0.026368542,-1.49867827,0.332000765,4
924,1041,F,20040701,0:00:56,69.1384,-133.5942,0.000360555,2.15879893,3.657477201,1684
925,1041,F,20040701,4:00:37,69.1381,-133.5938,0.0005,2.214297436,0.055498505,4
926,1041,F,20040701,8:00:38,69.1336,-133.5756,0.018748067,1.813187674,5.882075545,4
927,1041,F,20040701,12:01:07,69.172,-133.7087,0.138528589,-1.289918587,3.180079046,4
928,1041,F,20040701,16:00:37,69.1885,-133.7565,0.050567677,-1.238414528,0.051504059,4
929,1041,F,20040701,20:01:44,69.1887,-133.7537,0.002807134,1.499488862,2.73790339,4
930,1041,F,20040702,4:00:38,69.1888,-133.7537,0.0001,0,4.783696445,8
931,1041,F,20040702,8:01:31,69.1889,-133.7537,0.0001,0,0,4
932,1041,F,20040702,12:00:38,69.1868,-133.7612,0.007788453,-1.84380503,4.439380277,4
933,1041,F,20040702,16:01:08,69.202,-133.7262,0.038158092,1.161086959,3.004891989,4
934,1041,F,20040702,20:01:07,69.2042,-133.7313,0.005554278,-1.163540479,3.958557869,4
935,1041,F,20040703,0:00:38,69.2042,-133.7314,0.0001,-1.570796327,5.875929459,4
936,1041,F,20040703,4:00:40,69.2043,-133.7313,0.000141421,0.785398163,2.35619449,4
937,1041,F,20040703,8:00:44,69.2099,-133.7477,0.017329743,-1.241746632,4.256040512,4
938,1041,F,20040703,12:00:38,69.2109,-133.7589,0.011244554,-1.481746744,6.043185195,4
939,1041,F,20040703,16:00:37,69.2237,-133.74,0.02282652,0.975503451,2.457250196,4
940,1041,F,20040703,20:00:38,69.2236,-133.7401,0.000141421,-2.35619449,2.951487366,4
941,1041,F,20040704,0:01:12,69.2235,-133.7401,0.0001,3.141592654,5.497787144,4
942,1041,F,20040704,4:01:01,69.2235,-133.74,0.0001,1.570796327,4.71238898,4
943,1041,F,20040704,8:00:38,69.2203,-133.7608,0.021044714,-1.723445655,2.988943325,4
944,1041,F,20040704,12:01:07,69.1895,-133.8726,0.115964995,-1.839619842,6.16701112,4
945,1041,F,20040704,16:00:38,69.1688,-133.8758,0.020945883,-2.988217373,5.134587777,4
946,1041,F,20040705,0:00:38,69.1688,-133.8758,0,#DIV/0!,#DIV/0!,8
947,1041,F,20040705,4:01:37,69.1687,-133.8755,0.000316228,1.892546881,#DIV/0!,4
948,1041,F,20040705,8:00:38,69.1466,-133.8854,0.02421611,-2.720433322,1.670205104,4
949,1041,F,20040705,12:00:38,69.1227,-133.8373,0.05371052,2.031946023,4.752379345,4
950,1041,F,20040705,16:02:38,69.1069,-133.8144,0.027821754,2.174749721,0.142803698,4
951,1041,F,20040706,0:02:35,69.1069,-133.8141,0.0003,1.570796327,5.679231913,8
952,1041,F,20040706,4:01:40,69.1069,-133.8142,0.0001,-1.570796327,3.141592654,4
953,1041,F,20040706,8:01:36,69.0917,-133.8192,0.01600125,-2.823794648,5.030186986,4
954,1041,F,20040706,12:00:37,69.0736,-133.8256,0.019198177,-2.801722172,0.022072476,4
955,1041,F,20040706,16:00:37,69.0611,-133.8206,0.013462912,2.761086276,5.562808448,4
956,1041,F,20040706,20:01:37,69.0612,-133.8206,0.0001,0,3.522099031,4
957,1041,F,20040707,0:01:07,69.0612,-133.8206,0,#DIV/0!,#DIV/0!,4
958,1041,F,20040707,4:00:38,69.0612,-133.8204,0.0002,1.570796327,#DIV/0!,4
959,1041,F,20040707,8:01:37,69.044,-133.7535,0.069075683,1.822446239,0.251649912,4
960,1041,F,20040707,12:00:38,69.0219,-133.7475,0.0229,2.876489589,1.05404335,4
961,1041,F,20040707,16:00:38,69.0027,-133.7306,0.025578311,2.419820404,5.826516122,4
962,1041,F,20040708,0:01:06,69.0033,-133.7325,0.001992486,-1.264917455,2.598447448,8
963,1041,F,20040708,4:00:38,68.9957,-133.7359,0.008325863,-2.720929304,4.827173458,4
964,1041,F,20040708,8:00:38,68.9678,-133.7492,0.030907928,-2.696756139,0.024173165,4
965,1041,F,20040708,12:02:54,68.9318,-133.784,0.050070351,-2.37314202,0.323614119,4
966,1041,F,20040708,16:00:38,68.8925,-133.7506,0.051575673,2.437172456,4.810314476,4
967,1041,F,20040708,20:00:55,68.8944,-133.7512,0.001992486,-0.305878871,3.54013398,4
968,1041,F,20040709,0:01:08,68.8943,-133.7514,0.000223607,-2.034443936,4.554620243,4
969,1041,F,20040709,4:00:38,68.8776,-133.7516,0.016701198,-3.129617178,5.188012065,4
970,1041,F,20040709,8:00:38,68.8061,-133.708,0.08374491,2.594005551,5.72362273,4
971,1041,F,20040709,12:00:38,68.7761,-133.6428,0.071770746,2.002036333,5.691216089,4
972,1041,F,20040709,16:00:38,68.7402,-133.6173,0.044034759,2.523983077,0.521946744,4
973,1041,F,20040709,20:00:37,68.7362,-133.6067,0.011329607,1.93163311,5.69083534,4
974,1041,F,20040710,0:01:07,68.7362,-133.6067,0,#DIV/0!,#DIV/0!,4
975,1041,F,20040710,4:01:07,68.7296,-133.5988,0.010294173,2.266778383,#DIV/0!,4
976,1041,F,20040710,12:00:55,68.6998,-133.6636,0.071323769,-2.001833167,2.014573757,8
977,1041,F,20040710,16:00:37,68.6962,-133.7422,0.0786824,-1.616565867,0.3852673,4
978,1041,F,20040710,20:01:07,68.6962,-133.7422,0,#DIV/0!,#DIV/0!,4
979,1041,F,20040711,0:00:56,68.6963,-133.7423,0.000141421,-0.785398163,#DIV/0!,4
980,1041,F,20040711,4:01:09,68.6963,-133.7423,0,#DIV/0!,#DIV/0!,4
981,1041,F,20040711,16:01:24,68.6962,-133.7424,0.000141421,-2.35619449,#DIV/0!,12
982,1041,F,20040712,4:02:36,68.6963,-133.7423,0.000141421,0.785398163,3.141592654,12
983,1041,F,20040712,8:00:37,68.7159,-133.7565,0.024203306,-0.626973688,4.870813456,4
984,1041,F,20040712,12:00:38,68.7447,-133.7409,0.032753626,0.496422753,1.123396442,4
985,1041,F,20040712,16:02:08,68.7709,-133.7137,0.037766122,0.804122567,0.307699813,4
986,1041,F,20040713,4:01:07,68.7709,-133.7132,0.0005,1.570796327,0.76667376,12
987,1041,F,20040713,8:02:08,68.7779,-133.7184,0.008720092,-0.638913985,4.073474995,4
988,1041,F,20040713,12:01:25,68.8184,-133.7107,0.041225478,0.187881099,0.826795084,4
989,1041,F,20040713,16:00:37,68.8462,-133.7166,0.028419184,-0.209127251,5.886176957,4
990,1041,F,20040713,20:00:38,68.8689,-133.7419,0.033990881,-0.839511948,5.65280061,4
991,1041,F,20040714,0:01:02,68.869,-133.7417,0.000223607,1.107148718,1.946660665,4
992,1041,F,20040714,4:02:25,68.8689,-133.7417,0.0001,3.141592654,2.034443936,4
993,1041,F,20040714,8:00:55,68.8879,-133.7612,0.027225907,-0.798384446,2.343208207,4
994,1041,F,20040714,12:01:06,68.9161,-133.7874,0.038492597,-0.748650008,0.049734438,4
995,1041,F,20040714,16:01:06,68.973,-133.8062,0.05992537,-0.319112038,0.42953797,4
996,1041,F,20040714,20:00:38,68.9729,-133.8055,0.000707107,1.712693381,2.031805419,4
997,1041,F,20040715,0:01:27,68.9728,-133.8054,0.000141421,2.35619449,0.643501109,4
998,1041,F,20040715,4:03:05,68.9728,-133.8058,0.0004,-1.570796327,2.35619449,4
999,1041,F,20040715,8:00:38,68.9781,-133.8183,0.013577187,-1.169772993,0.401023334,4
1000,1041,F,20040715,12:00:38,68.9864,-133.7775,0.041635682,1.370103558,2.539876551,4
1001,1041,F,20040715,16:00:39,68.9903,-133.7356,0.042081112,1.47798498,0.107881422,4
1002,1041,F,20040715,20:02:37,68.9952,-133.7363,0.004949747,-0.141897055,4.663303273,4
1003,1041,F,20040716,0:01:26,68.9952,-133.7364,0.0001,-1.570796327,4.854286035,4
1004,1041,F,20040716,4:00:38,68.9931,-133.7334,0.003661967,2.181522291,3.752318618,4
1005,1041,F,20040717,4:00:38,69.0003,-133.7141,0.020599272,1.2137302,5.315393216,24
1006,1041,F,20040717,8:01:56,69.0156,-133.6792,0.03810643,1.157634571,6.227089677,4
1007,1041,F,20040717,12:00:38,69.0213,-133.6806,0.005869412,-0.240846455,4.884704281,4
1008,1041,F,20040717,16:00:41,69.0381,-133.7025,0.02760163,-0.916426081,5.607605682,4
1009,1041,F,20040717,20:01:06,69.0381,-133.7026,0.0001,-1.570796327,5.628815061,4
1010,1041,F,20040718,0:01:25,69.0381,-133.7025,0.0001,1.570796327,3.141592654,4
1011,1041,F,20040718,4:02:38,69.0416,-133.6959,0.007470609,1.083201201,5.795590181,4
1012,1041,F,20040718,8:00:39,69.0521,-133.6978,0.01067052,-0.179015277,5.020968829,4
1013,1041,F,20040718,12:00:38,69.0873,-133.7267,0.045543935,-0.687428876,5.774771708,4
1014,1041,F,20040719,8:02:01,69.1162,-133.7749,0.056200089,-1.030681984,5.939932199,20
1015,1041,F,20040719,12:00:44,69.1351,-133.753,0.028927841,0.858795489,1.889477473,4
1016,1041,F,20040719,16:01:07,69.1519,-133.7274,0.030620255,0.990039973,0.131244484,4
1017,1041,F,20040720,0:00:55,69.1518,-133.7275,0.000141421,-2.35619449,2.936950844,8
1018,1041,F,20040720,4:01:56,69.1518,-133.7273,0.0002,1.570796327,3.926990817,4
1019,1041,F,20040720,8:00:38,69.1426,-133.6711,0.056948046,1.733058176,0.162261849,4
1020,1041,F,20040720,12:00:38,69.1425,-133.6712,0.000141421,-2.35619449,2.193932641,4
1021,1041,F,20040721,8:00:37,69.1427,-133.671,0.000282843,0.785398163,3.141592654,20
1022,1041,F,20040721,12:00:38,69.1434,-133.671,0.0007,0,5.497787144,4
1023,1041,F,20040721,16:00:38,69.1724,-133.6406,0.042013807,0.808962824,0.808962824,4
1024,1041,F,20040721,20:00:38,69.1767,-133.6577,0.017632357,-1.324442149,4.149780334,4
1025,1041,F,20040722,0:01:06,69.1766,-133.6576,0.000141421,2.35619449,3.680636639,4
1026,1041,F,20040722,4:01:07,69.1766,-133.6577,0.0001,-1.570796327,2.35619449,4
1027,1041,F,20040722,8:00:37,69.2274,-133.769,0.122345127,-1.142612994,0.428183333,4
1028,1041,F,20040722,12:00:38,69.2551,-133.8259,0.063284279,-1.117749027,0.024863966,4
1029,1041,F,20040722,16:00:38,69.2691,-133.8909,0.066490601,-1.358652574,6.042281761,4
1030,1041,F,20040722,20:01:31,69.2727,-133.8865,0.005685068,0.885066816,2.24371939,4
1031,1041,F,20040723,0:01:06,69.2731,-133.8841,0.002433105,1.405647649,0.520580833,4
1032,1041,F,20040723,4:00:38,69.273,-133.884,0.000141421,2.35619449,0.950546841,4
1033,1041,F,20040723,8:00:55,69.2728,-133.8847,0.000728011,-1.849095986,2.077894831,4
1034,1041,F,20040723,12:00:38,69.2785,-133.9014,0.017645963,-1.241877436,0.607218549,4
1035,1041,F,20040723,16:00:38,69.2611,-133.9122,0.020479258,-2.586098918,4.938963825,4
1036,1041,F,20040723,20:00:37,69.2587,-133.919,0.007211103,-1.910088941,0.676009977,4
1037,1041,F,20040724,0:01:06,69.2587,-133.9189,0.0001,1.570796327,3.480885268,4
1038,1041,F,20040724,4:00:37,69.2625,-133.9403,0.021734765,-1.39505803,3.31733095,4
1039,1041,F,20040724,8:00:39,69.2502,-134.0284,0.088954483,-1.709513742,5.968729595,4
1040,1041,F,20040724,12:01:07,69.2296,-134.0354,0.021756838,-2.814028211,5.178670838,4
1041,1041,F,20040724,16:00:38,69.1978,-134.0289,0.032457511,2.939967512,5.753995723,4
1042,1041,F,20040724,20:00:38,69.1977,-134.029,0.000141421,-2.35619449,0.987023305,4
1043,1041,F,20040725,0:01:24,69.1977,-134.029,0,#DIV/0!,#DIV/0!,4
1044,1041,F,20040725,4:01:07,69.1978,-134.0291,0.000141421,-0.785398163,#DIV/0!,4
1045,1041,F,20040725,8:00:38,69.1619,-134.0144,0.038793041,2.752948591,3.538346755,4
1046,1041,F,20040725,12:01:06,69.1067,-133.9294,0.101351073,2.146757914,5.67699463,4
1047,1041,F,20040725,16:00:37,69.087,-133.9124,0.026020953,2.429631671,0.282873757,4
1048,1041,F,20040725,20:01:06,69.0844,-133.9024,0.010332473,1.825164385,5.678718022,4
1049,1041,F,20040726,0:01:06,69.0841,-133.9028,0.0005,-2.214297436,2.243723486,4
1050,1041,F,20040726,4:00:38,69.084,-133.9028,0.0001,3.141592654,5.355890089,4
1051,1041,F,20040726,8:01:07,69.0879,-133.916,0.013764084,-1.283514873,1.85807778,4
1052,1041,F,20040726,12:01:07,69.0879,-133.9157,0.0003,1.570796327,2.8543112,4
1053,1041,F,20040726,16:01:06,69.0858,-133.8987,0.017129215,1.693703096,0.12290677,4
1054,1041,F,20040726,20:01:07,69.0858,-133.8985,0.0002,1.570796327,6.160278538,4
1055,1041,F,20040727,4:00:38,69.0858,-133.8986,1E-04,-1.570796327,3.141592654,8
1056,1041,F,20040727,8:00:38,69.0879,-133.9161,0.01762555,-1.451367401,0.119428926,4
1057,1041,F,20040727,12:01:36,69.0711,-133.8708,0.048314905,1.925933292,3.377300693,4
1058,1041,F,20040727,16:01:37,69.0328,-133.785,0.093960258,1.990641576,0.064708284,4
1059,1041,F,20040728,8:00:38,69.0235,-133.7509,0.035345438,1.837048376,6.129592107,16
1060,1041,F,20040728,12:01:06,69.0234,-133.7509,0.0001,3.141592654,1.304544278,4
1061,1041,F,20040728,16:00:38,69.0234,-133.7508,0.0001,1.570796327,4.71238898,4
1062,1041,F,20040728,20:00:39,69.0234,-133.751,0.0002,-1.570796327,3.141592654,4
1063,1041,F,20040729,0:00:38,69.0234,-133.7508,0.0002,1.570796327,3.141592654,4
1064,1041,F,20040729,4:00:38,69.0234,-133.751,0.0002,-1.570796327,3.141592654,4
1065,1041,F,20040729,8:00:38,69.0234,-133.7508,0.0002,1.570796327,3.141592654,4
1066,1041,F,20040729,12:01:06,69.0242,-133.7501,0.001063015,0.71883,5.43121898,4
1067,1041,F,20040729,16:01:06,69.0218,-133.7474,0.003612478,2.297438667,1.578608668,4
1068,1041,F,20040730,0:01:24,69.0237,-133.7503,0.003466987,-0.990793553,2.994953087,8
1069,1041,F,20040730,4:00:38,69.0235,-133.7509,0.000632456,-1.892546881,5.381431979,4
1070,1041,F,20040730,16:00:38,69.0234,-133.7509,0.0001,3.141592654,5.034139535,12
1071,1041,F,20040730,20:01:06,69.0205,-133.7373,0.013905754,1.78088514,4.922477794,4
1072,1041,F,20040731,0:00:38,69.0215,-133.7297,0.007665507,1.439968931,5.942269098,4
1073,1041,F,20040731,4:01:07,69.033,-133.7689,0.04085205,-1.285435588,3.557780788,4
1074,1041,F,20040731,8:00:38,69.0241,-133.7657,0.009457801,2.796435004,4.081870592,4
1075,1041,F,20040731,12:00:38,69.0237,-133.7606,0.005115662,1.649067467,5.135817771,4
1076,1041,F,20040731,16:00:38,69.0236,-133.7608,0.000223607,-2.034443936,2.599673904,4
1077,1041,F,20040731,20:00:39,69.0003,-133.7137,0.052548073,2.030188642,4.064632578,4
1078,1041,F,20040801,16:01:01,69.0016,-133.7132,0.001392839,0.367173834,4.620170499,1676
1079,1041,F,20040801,20:00:50,69.0193,-133.6869,0.03170142,0.978419298,0.611245464,4
1080,1041,F,20040802,0:02:36,69.0215,-133.6814,0.005923681,1.19028995,0.211870652,4
1081,1041,F,20040802,4:01:01,69.0214,-133.6811,0.000316228,1.892546881,0.702256932,4
1082,1041,F,20040802,8:01:07,69.0188,-133.6815,0.002630589,-2.988943325,1.401695101,4
1083,1041,F,20040802,12:01:07,69.0188,-133.6815,0,#DIV/0!,#DIV/0!,4
1084,1041,F,20040802,16:00:37,69.0076,-133.6907,0.014494137,-2.453921398,#DIV/0!,4
1085,1041,F,20040802,20:00:38,69.0016,-133.7086,0.018878824,-1.894221922,0.559699476,4
1086,1041,F,20040803,4:00:37,69.0018,-133.7123,0.003705401,-1.516794826,0.377427095,8
1087,1041,F,20040803,16:00:38,69.0012,-133.7143,0.002088061,-1.862253121,5.937727012,12
1088,1041,F,20040803,20:01:06,69.0003,-133.658,0.056307193,1.586780756,3.449033877,4
1089,1041,F,20040804,0:01:01,69.0182,-133.6489,0.020080339,0.470329024,5.166733576,4
1090,1041,F,20040804,4:00:37,69.0699,-133.6326,0.054208671,0.305415951,6.118272234,4
1091,1041,F,20040804,8:00:38,69.082,-133.6505,0.021606018,-0.976375326,5.00139403,4
1092,1041,F,20040804,12:00:37,69.082,-133.6504,0.0001,1.570796327,2.547171653,4
1093,1041,F,20040804,16:00:38,69.0996,-133.6696,0.026046113,-0.828849059,3.883539922,4
1094,1041,F,20040804,20:00:38,69.1312,-133.6403,0.043093503,0.747649273,1.576498332,4
1095,1041,F,20040805,0:00:38,69.1293,-133.6763,0.036050104,-1.623525182,3.912010852,4
1096,1041,F,20040805,4:00:38,69.1062,-133.6941,0.029162476,-2.485060732,5.421649757,4
1097,1041,F,20040805,8:00:38,69.1014,-133.7012,0.008570298,-2.165271332,0.3197894,4
1098,1041,F,20040805,20:02:24,69.0678,-133.7668,0.073704274,-2.044152369,0.121118963,12
1099,1041,F,20040806,0:01:06,69.0398,-133.7425,0.037074115,2.426822515,4.470974884,4
1100,1041,F,20040806,4:00:38,69.0234,-133.7511,0.018518099,-2.658623778,1.197739015,4
1101,1041,F,20040806,8:00:38,69.0022,-133.7124,0.044126296,2.071951692,4.73057547,4
1102,1041,F,20040806,12:00:38,69.0025,-133.7136,0.001236932,-1.325817664,2.885415952,4
1103,1041,F,20040806,16:00:38,69.0017,-133.7126,0.001280625,2.245537269,3.571354933,4
1104,1041,F,20040806,20:01:07,68.996,-133.7141,0.005894065,-2.884268939,1.1533791,4
1105,1041,F,20040807,0:00:38,68.9961,-133.7146,0.000509902,-1.373400767,1.510868172,4
1106,1041,F,20040807,4:03:06,68.9894,-133.7295,0.016337074,-1.993371157,5.663214917,4
1107,1041,F,20040807,8:00:38,68.9938,-133.7358,0.0076844,-0.96113646,1.032234697,4
1108,1041,F,20040807,16:01:07,68.9914,-133.7343,0.002830194,2.582993338,3.544129798,8
1109,1041,F,20040807,20:01:06,68.9935,-133.7355,0.002418677,-0.519146114,3.181045855,4
1110,1041,F,20040808,0:01:25,68.9934,-133.7356,0.000141421,-2.35619449,4.446136931,4
1111,1041,F,20040808,4:00:37,68.9889,-133.7341,0.004743416,2.819842099,5.176036589,4
1112,1041,F,20040808,8:00:38,68.9857,-133.7342,0.003201562,-3.11035282,0.352990388,4
1113,1041,F,20040808,12:01:20,68.9869,-133.7329,0.001769181,0.825376851,3.935729671,4
1114,1041,F,20040809,4:01:07,69.0004,-133.7087,0.027710828,1.061945283,0.236568433,16
1115,1041,F,20040809,8:01:06,69.0086,-133.6955,0.015539627,1.014925518,6.236165542,4
1116,1041,F,20040809,12:00:38,69.0309,-133.6752,0.030155928,0.738484255,6.006744044,4
1117,1041,F,20040809,16:00:37,69.0498,-133.6559,0.02701296,0.795868985,0.05738473,4
1118,1041,F,20040809,20:00:38,69.057,-133.6549,0.007269113,0.138006024,5.625322346,4
1119,1041,F,20040810,0:01:11,69.057,-133.655,0.0001,-1.570796327,4.574382957,4
1120,1041,F,20040810,4:01:07,69.0705,-133.6716,0.021396495,-0.88802636,0.682769967,4
1121,1041,F,20040810,8:01:03,69.0959,-133.6823,0.027561749,-0.39869844,0.48932792,4
1122,1041,F,20040810,12:00:38,69.1332,-133.6494,0.049736305,0.722801986,1.121500426,4
1123,1041,F,20040810,16:00:38,69.1413,-133.6074,0.042773941,1.380278238,0.657476252,4
1124,1041,F,20040811,0:01:36,69.144,-133.537,0.070451757,1.532462842,0.152184604,8
1125,1041,F,20040811,4:00:38,69.1465,-133.5554,0.01856906,-1.435753696,3.314968769,4
1126,1041,F,20040811,8:00:56,69.1516,-133.5879,0.03289772,-1.415142616,0.02061108,4
1127,1041,F,20040811,12:00:37,69.1686,-133.5813,0.018236228,0.37032343,1.785466046,4
1128,1041,F,20040811,16:00:38,69.1962,-133.5776,0.027846903,0.133263445,6.046125322,4
1129,1041,F,20040811,20:01:06,69.2288,-133.6176,0.051601938,-0.886975731,5.262946131,4
1130,1041,F,20040812,0:00:37,69.2288,-133.6176,0,#DIV/0!,#DIV/0!,4
1131,1041,F,20040812,4:00:38,69.2277,-133.6563,0.03871563,-1.599212448,#DIV/0!,4
1132,1041,F,20040812,8:01:08,69.2533,-133.7016,0.052033163,-1.056417757,0.542794692,4
1133,1041,F,20040812,12:00:38,69.2803,-133.7497,0.055159859,-1.059295667,6.280307397,4
1134,1041,F,20040812,16:00:38,69.2949,-133.7431,0.016022484,0.42456138,1.483857048,4
1135,1041,F,20040812,20:00:38,69.281,-133.7084,0.037380476,1.951799475,1.527238094,4
1136,1041,F,20040813,0:01:06,69.281,-133.7083,0.0001,1.570796327,5.902182159,4
1137,1041,F,20040813,4:00:38,69.2842,-133.7024,0.00671193,1.073827722,5.786216702,4
1138,1041,F,20040813,8:00:55,69.2918,-133.7155,0.015144966,-1.0450983,4.164259286,4
1139,1041,F,20040813,12:00:38,69.3123,-133.7472,0.037751026,-0.99675314,0.04834516,4
1140,1041,F,20040813,16:00:39,69.2937,-133.7386,0.02049195,2.708503215,3.705256355,4
1141,1041,F,20040813,20:01:07,69.2942,-133.7396,0.001118034,-1.107148718,2.467533375,4
1142,1041,F,20040814,0:01:07,69.2941,-133.7397,0.000141421,-2.35619449,5.034139535,4
1143,1041,F,20040814,4:01:22,69.2948,-133.7418,0.002213594,-1.249045772,1.107148718,4
1144,1041,F,20040814,8:00:38,69.3131,-133.7338,0.019972231,0.412123744,1.661169517,4
1145,1041,F,20040814,12:00:38,69.3116,-133.7351,0.001984943,-2.427501955,3.443559608,4
1146,1041,F,20040814,16:00:37,69.3,-133.745,0.015250246,-2.435100091,6.275587171,4
1147,1041,F,20040814,20:00:38,69.298,-133.739,0.006324555,1.892546881,4.327646972,4
1148,1041,F,20040815,0:00:56,69.2979,-133.7387,0.000316228,1.892546881,7.10543E-13,4
1149,1041,F,20040815,4:01:07,69.2954,-133.7424,0.004465423,-2.165010031,2.225628395,4
1150,1041,F,20040815,8:01:01,69.3155,-133.7085,0.039410912,1.035598711,3.200608742,4
1151,1041,F,20040815,12:01:06,69.3106,-133.7379,0.029805536,-1.735945004,3.511641592,4
1152,1041,F,20040815,16:00:38,69.3029,-133.7372,0.007731753,3.050932766,4.786877771,4
1153,1041,F,20040815,20:00:38,69.2981,-133.739,0.005126402,-2.782821983,0.449430557,4
